0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,donor
-0.09229247,0.0755974,0.034887563,-0.06384102,-0.08873721,-0.08544361,-0.078595385,-0.026904687,0.023093501,0.05949456,0.10373844,-0.064287685,0.055743713,-0.10105931,-0.03916023,0.01418094,-0.03940449,0.0147080785,-0.06851689,-0.007129464,-0.13195065,-0.09429544,0.0787988,-0.044909094,-0.08419546,0.0039038307,0.018334886,-0.11351773,-0.13882905,-0.10830958,0.06740776,-0.07121378,0.06899144,0.00091451063,0.02771298,-0.00035314614,0.12925117,0.04942667,0.08524501,0.07258334,-0.02298835,-0.1645155,-0.08501075,-0.093902126,0.07448136,-0.06617287,0.03247531,-0.065933965,-0.008820204,0.04710916,0.026582107,-0.016707089,0.106126994,0.08006807,0.05352541,-0.124385305,-0.02843852,0.02472162,0.11614338,0.12635787,0.15009,-0.013423752,0.03665522,0.011235818,0.058877774,-0.0027464554,-0.112709254,0.072494105,-0.10419452,0.033346057,-0.06638045,-0.033756677,-0.0648813,-0.13851395,0.057976235,0.074462675,0.091673754,0.016516492,-0.061082352,0.07380086,-0.07572417,0.07839932,-0.11836318,0.14367783,0.10480252,-0.10566043,0.10932396,-0.14772807,0.08414918,-0.16151714,0.027627168,0.079082094,0.01694943,-0.07928634,-0.008419282,-0.09717667,0.056860432,0.062270172,0.028523711,0.113382496,-0.040104974,-0.026871277,0.022069057,-0.017360887,0.06704531,-0.11197858,-0.13946077,-0.0065554427,-0.033394545,-0.03627877,-0.02186208,-0.14040303,0.013296979,0.0080248015,-0.0359041,-0.048277587,0.12039253,0.19742501,0.08268394,-0.029893754,0.087588206,-0.11518615,0.013309434,-0.015085895,0.085301556,-0.016197525,0.024378764,0.042309113,-0.09039111,-0.01345988,0.13018644,0.05181323,0.00554573,0.04564544,0.06854151,-0.14585246,-0.09481517,0.06627069,-0.015390384,0.113852344,0.1369488,0.07048101,0.036836147,0.021737745,-0.051619608,-0.08014265,0.04647758,0.038523298,0.05406819,-0.059297077,-0.12777919,-0.16518229,0.15763865,0.093878984,Donor:HBsRE_1
-0.050205134,-0.014449026,0.15107545,0.012423339,-0.080783255,0.03554407,-0.12773879,0.068211466,-0.065873094,0.031171529,0.06411208,0.05378091,0.16192427,-0.13868336,-0.14054519,0.07429569,-0.081399836,0.036593888,-0.08302005,-0.0925744,-0.09815294,-0.013282391,0.06050646,-0.058437962,-0.0331131,0.018611956,-0.027211118,-0.16348079,-0.06459124,-0.11731741,0.02740704,-0.095937625,0.1285914,0.07265109,0.1320793,0.16534673,0.05503508,-0.023164406,0.109783836,0.03281672,-0.08585105,-0.16428058,-0.047622863,-0.13273995,-0.051782962,0.1166568,0.11201326,-0.063796885,-0.10777077,-0.10228574,0.055843826,-0.04261494,0.14620563,0.044877518,0.13966365,0.02394591,-0.0662486,-0.039137583,0.041969415,0.062126562,-0.043835394,0.04112949,0.054917436,-0.008807145,0.004738774,0.032317724,0.05540417,0.033979345,-0.04814163,0.00055154675,0.020638997,0.18252058,-0.08145102,0.017478276,-0.040591232,0.0534906,0.056003403,0.0041669887,0.10261435,0.13599522,-0.030049812,0.011415525,0.06242688,0.04973867,0.12602511,-0.06681491,-0.03176557,0.016287595,0.01728627,-0.098996304,0.103759356,0.09481919,0.11901434,-0.13134864,-0.07201359,-0.052700605,0.005857155,0.052489903,-0.008976535,0.13106354,-0.004466057,0.060147468,0.014088555,-0.05472322,-0.02809462,0.035879772,-0.058075514,-0.04391321,0.0372033,0.1017285,-0.12474858,-0.13912982,0.13567458,-0.072401285,-0.14473592,-0.07235664,0.07072437,0.1309962,0.00026934745,0.103977546,0.014128238,0.07485868,0.032574236,-0.082076505,0.05940927,0.1138224,-0.055423986,0.026271023,-0.03022112,-0.036058176,0.011804662,-0.04482639,-0.07748276,-0.059313994,0.030826056,0.03050642,0.013750021,-0.016157363,-0.029264862,0.09713714,0.086231895,0.13377467,-0.1101076,0.07189725,-0.07174989,0.031611748,0.013412887,0.053392492,0.068810165,-0.14662778,-0.084579736,-0.085581064,0.078978606,-0.01202523,Donor:HBsRE_10
-0.120291546,0.03325712,-0.014527662,-0.030233145,0.105655074,-0.1535749,-0.07257611,0.004927655,0.026036877,0.077660985,0.12342952,-0.034323443,0.13485634,-0.15932332,-0.019142443,0.06012352,-0.079613484,-0.024547968,-0.07072624,-0.04319081,-0.08679813,-0.055174075,0.005279788,-0.007001873,-0.082945995,-0.070463076,-0.02259404,-0.049344268,-0.029296778,0.008190225,-0.12622187,-0.1262344,0.09653551,0.13094717,-0.048874415,0.078111805,0.044614587,0.121978104,0.14445008,-0.12486557,0.089932755,-0.108713344,-0.08298486,-0.12102892,-0.013189015,0.017599571,-0.0046183565,-0.13568,-0.080533154,0.03393174,-0.11760969,0.03523083,0.022928922,0.15770286,0.2091589,-0.1304186,0.0044857636,-0.015288472,0.06134104,0.044093296,0.11423093,0.08541483,0.08437626,-0.058320597,-0.022287121,-0.084833205,-0.12837547,0.015699424,0.007100951,0.07524083,-0.10523272,0.10139366,0.07656217,-0.14174081,0.091139324,0.014893066,0.00025376678,-0.011886569,-0.10010737,0.045213036,-0.096398585,0.053369693,-0.005122297,0.017688917,0.15503754,-0.0423427,0.08229584,-0.02625892,0.12385334,-0.13218439,0.05496339,-0.039511576,0.10507602,0.053264022,-0.0074950065,-0.06501707,0.039601855,0.075964525,-0.029793529,0.08205332,-0.12403253,0.1116555,-0.05245619,0.06450033,0.0020490503,0.031371396,-0.12341004,0.06237783,-0.08494239,0.0016883931,-0.14241453,0.04339494,-0.07481016,0.08933655,-0.0443726,-0.029012738,0.115129784,0.11142235,-0.06659933,-0.038762115,0.09498192,-0.0006918322,-0.013474541,-0.08868709,-0.0119581185,-0.019313723,-0.08586575,-0.0124435555,-0.049620256,-0.078808255,-0.047849584,-0.011192281,0.040546898,0.029834947,-0.058603052,-0.13092422,-0.027630743,-0.10128489,0.07631443,0.10655359,0.1106126,0.08349744,0.003864477,0.082248144,-0.012590541,0.051230937,-0.10072256,0.1306293,0.010418185,-0.07363285,-0.03819345,0.057326537,0.07521678,0.00887132,Donor:HBsRE_11
-0.08381664,0.017659847,0.04085676,-0.08140207,-0.015330404,-0.0914351,-0.033082787,0.0874298,-0.1158761,0.12894186,-0.05624271,0.016958818,0.035788044,-0.08930808,-0.16961755,0.14178422,-0.056722913,0.12061493,0.044898458,-0.062037107,-0.09914944,0.011874844,0.06900154,-0.07260659,-0.07270497,-0.072019435,0.0036524981,-0.09352563,-0.11014385,-0.07078626,0.0073915217,-0.005717965,-0.06377269,0.05011135,-0.006909573,-0.013439953,0.01097136,-0.011626095,0.076197445,0.037977356,-0.019230312,-0.0763908,-0.09818013,-0.09559875,-0.081771195,-0.026926665,0.09436511,-0.09835247,-0.16606173,-0.029629268,-0.075491995,0.11359809,-0.09125601,0.1661761,0.14748529,-0.15308514,-0.0067842137,0.07003441,0.031879727,0.099394836,0.011459988,-0.010910678,0.036942497,-0.10055865,-0.100023866,-0.12364834,-0.010556431,-0.056768693,0.021104055,0.054138307,-0.061105005,0.11369753,0.10872487,-0.07510642,-0.05466991,-0.030626342,0.047447376,-0.045926936,0.032189567,0.09597694,-0.18465742,-0.017269535,-0.03705408,0.1572438,0.17542337,0.037456486,0.05380467,-0.08410779,0.12371132,-0.13498525,-0.022871394,0.0149067035,-0.08351367,-0.079178795,0.011396975,-0.07028311,-0.032585483,0.067101315,-0.03437444,-0.06288901,0.033109564,0.13681222,-0.082053445,-0.0028773493,0.0677954,-0.15203695,-0.122973785,-0.13140234,0.012955022,0.10049252,-0.007593782,-0.04857163,0.011199987,0.010157655,-0.17868079,0.026626932,0.15234526,0.03007916,-0.008892454,0.008782051,0.018212376,0.07970261,-0.030717893,0.08209212,0.028662678,0.08449476,-0.026538095,0.050130405,-0.09241639,0.102150306,0.053840034,-0.010666964,-0.034897212,0.07818631,0.033023383,0.028464269,-0.0063190367,-0.010896767,0.11152605,0.07241458,0.14481236,0.052770536,0.009370225,0.041872744,0.10194438,0.08539618,-0.011325224,-0.020955976,0.097050704,-0.08585345,0.032665882,-0.09638995,0.13776854,0.051127747,Donor:HBsRE_12
-0.059054554,0.08615367,0.09743893,-0.013387163,0.062402915,0.02557601,-0.09605483,0.034421,-0.1342756,0.06608696,0.00026211864,-0.017984355,0.05020833,-0.06654746,-0.049037777,0.028609194,-0.0016285336,-0.0057568466,0.062835746,0.01103637,-0.04808349,-0.103885815,-0.07005285,-0.038892914,-0.046514105,-0.094808385,0.034299497,-0.0004235347,-0.15531833,-0.071411066,0.067676544,-0.0755549,0.04620303,0.042799447,0.080474764,0.08608984,0.13797943,0.06762843,0.123544484,-0.08227963,-0.108196706,-0.060197745,-0.1546544,-0.003016514,-0.039404478,-0.024213847,-0.018864643,-0.13120773,-0.14250524,0.022918686,-0.07231342,-0.086774886,0.02392132,0.09065312,0.13390513,-0.09817287,-0.12577233,-0.059371874,0.008475994,0.04573886,-0.06354174,0.12403033,0.011113215,0.018648384,-0.17198744,-0.073189795,-0.04136616,-0.068345904,-0.029115086,0.105970524,-0.111652076,0.11378495,0.010339351,-0.09087363,-0.0728917,0.06261425,-0.0021655797,0.14648503,-0.04842611,0.09295859,-0.11224917,0.04932108,0.0044967947,0.08750649,0.15651058,-0.092620835,0.10669809,0.021240199,0.16825669,-0.10787791,0.07812592,-0.001153565,0.08020038,0.06935673,-0.09521185,-0.063805446,0.040722467,0.10764852,0.048374202,0.022268755,-0.08303471,0.003354266,0.020751202,-0.09490017,-0.0704726,0.057135787,0.0105439685,0.057862207,0.067912795,0.06542295,0.027094532,0.009623776,0.04303828,-0.028101413,-0.2103485,0.036308408,0.07812386,0.102912106,-0.09801963,-0.08653656,-0.023987556,0.002942723,0.028009243,-0.094506025,0.09705398,0.044605624,-0.038146634,-0.008917767,-0.16004117,-0.108000696,0.092282906,0.11964326,0.08461437,-0.009602931,0.07595026,-0.060646553,-0.07100667,-0.0121709565,-0.028418506,0.008117671,0.14895755,0.010481246,0.08405637,0.09802488,-0.115182295,-0.04152776,-0.088542655,0.082994916,0.11559405,-0.084785655,-0.14525238,-0.030315915,-0.03105996,0.03457951,Donor:HBsRE_13
-0.18518087,0.11828976,0.13724162,0.040213857,-0.068951465,-0.0492768,-0.1518306,-0.05755367,-0.00057977525,0.0902938,0.06167218,0.038587537,-0.06721854,-0.10020784,-0.067454346,0.038976453,0.024735095,0.10041528,0.08780869,-0.04004654,-0.049213935,-0.19438246,0.09440033,-0.11955153,-0.12696269,-0.06732061,0.061641116,0.016251981,-0.036122553,-0.061175216,0.03841736,-0.07306176,0.053983882,0.015509544,-0.025397593,0.04858138,0.11102589,0.092448875,0.12048273,0.03313416,-0.11430102,-0.1409512,-0.09268366,0.02745543,0.0019041286,-0.028853143,0.05762601,-0.22061528,-0.08313506,-0.043502647,-0.003191787,0.056344826,0.09056596,0.05162983,0.08365964,-0.18062904,-0.002369436,-0.06944897,0.030387826,-0.077174336,0.083197676,0.024295164,0.004407407,-0.08798616,-0.10548677,-0.08316292,-0.016943717,-0.0942548,0.006422993,-0.04334399,-0.13137475,0.13649625,-0.005173751,-0.028810637,-0.029329585,0.018700056,0.04861465,0.12775084,0.06155403,0.14577699,-0.1202288,0.11692283,-0.015384183,0.05396152,0.06513796,-0.07783315,0.011998467,-0.06954785,0.018008666,-0.043281645,0.09140635,-0.07079925,0.046911314,-0.11760754,0.025401648,-0.07068862,-0.05080283,0.05371418,0.019985221,0.10145415,-0.11506482,0.06394627,-0.030956985,0.051981308,0.080822855,0.024935102,-0.07134772,0.06275224,0.08734579,0.036058966,-0.054290213,-0.06978896,0.034522813,-0.037476745,-0.16457084,0.026624864,0.13225475,0.12011741,0.035159882,-0.066272065,0.02149083,0.027232295,-0.07863357,0.013333005,0.113352686,-0.06275335,-0.10175869,-0.011128991,-0.019665947,0.061054837,-0.061116047,-0.045441728,-0.055517703,0.04804176,-0.001812514,-0.1223038,-0.007900478,0.048702568,0.090043515,0.017635945,0.15475309,-0.053245626,0.053356983,0.15221979,-0.039447412,-0.04460001,-0.09913999,-0.09552986,-0.03478764,-0.013585713,-0.0065689613,-0.13165401,0.10840505,-0.04506313,Donor:HBsRE_14
-0.03457118,0.10972825,-0.004694725,-0.04112139,-0.012057616,-0.097723134,-0.122298844,-0.043524813,-0.15609272,0.065818965,0.04380635,-0.025482591,0.08337939,-0.031621896,-0.10732851,0.1322409,0.004824229,-0.037397154,0.019391976,0.0083104335,-0.05283441,-0.17047837,0.003607112,-0.11316048,-0.13669951,-0.15136874,-0.053858258,-0.10231763,-0.16366869,-0.040270165,-0.087437555,-0.046602886,-0.064644754,0.071319565,0.017988956,0.08739001,-0.0057317745,0.024543542,-0.074704826,0.027444627,-0.07112781,-0.04984903,-0.040961523,0.048111722,-0.05882071,0.0031957757,-0.034067366,-0.04230703,-0.16929312,0.027589355,0.029323453,0.02340075,0.033691693,0.0056123934,0.14668745,-0.14859547,-0.12984735,-0.032952555,0.0903357,0.07411044,-0.0075473785,0.0066161975,0.07257471,0.021602439,-0.04075171,-0.0239347,-0.052253284,0.052613612,-0.015222956,0.016611414,-0.10246021,0.14796169,0.047439717,-0.1326147,-0.10239019,-0.020750798,-0.02061921,0.14870669,0.0073476443,0.17196785,-0.08899497,-0.015141228,-0.014438935,0.16053662,0.15936607,-0.026687147,0.1402816,-0.09293265,0.012786623,-0.0913615,-0.009165914,0.03540465,-0.04210189,-0.06227576,-0.094659016,0.021134814,-0.07794499,0.11776456,-0.022782376,-0.020115376,-0.11016399,-0.023724988,0.03256617,-0.017112162,0.1329371,-0.14046706,-0.053967614,0.10050191,0.055456385,-0.010396491,-0.11835905,-0.09212972,-0.014221518,-0.06344841,-0.10398043,0.06948409,0.0842771,0.20661691,0.069008574,0.055941377,0.048239175,0.07185332,0.04121477,-0.05210056,0.089023896,0.059363667,0.0031312064,-0.068706274,-0.1361962,0.102103315,0.055547986,0.1078502,-0.0862635,0.05117983,0.06170851,0.010780914,0.030490072,-0.046493545,0.10561193,0.15029478,-0.029397631,-0.044759657,0.04150421,0.040759403,-0.100130655,-0.0449184,-0.042105626,0.1117623,0.057646148,-0.023633832,-0.03935108,-0.020116817,0.063968726,0.068624675,Donor:HBsRE_15
-0.14407568,-0.0032532187,0.13202824,0.12109864,-0.08852243,-0.08880564,0.028298121,-0.048576184,-0.07802072,-0.010593949,0.05442359,0.016872175,0.027634844,-0.038735233,-0.022704443,0.12309817,-0.10303184,0.08016899,0.056700937,0.07535046,-0.109820426,-0.020933233,-0.05278305,0.013628087,-0.02358456,-0.08592447,0.10156531,-0.16143098,-0.03166022,0.028891087,-0.074335545,-0.07576875,-0.013429235,0.03705246,0.10313164,0.082118556,0.05945784,0.03675057,-0.07674336,0.096862055,0.09926331,-0.041312676,-0.05714972,0.018510833,-0.045331642,-0.08510528,0.09175678,-0.17827486,0.024487054,0.00292071,-0.021765446,0.011737532,0.106233664,0.027861506,0.15763097,0.0112423375,0.0076360176,-0.059164897,0.05851454,0.14815818,-0.052077062,0.12058781,0.060805574,-0.089200586,-0.14193809,0.009513594,-0.0726118,0.05962916,-0.035899125,0.048071627,-0.040661126,-0.04067259,0.047258276,-0.05805248,0.00062705745,0.062034696,0.10264175,-0.018577937,-0.054050263,0.04153753,-0.17900991,0.05834122,0.0660235,0.036910225,0.10427461,-0.080668576,0.082429826,-0.15492661,-0.03594762,0.06999323,0.04822491,0.067904055,-0.05592668,-0.07233866,-0.04302779,-0.112910494,0.07801572,0.008131108,-0.043833185,0.038009714,0.026419839,0.1399217,0.02231372,-0.010592808,0.1507142,-0.1411542,-0.012489086,-0.08554614,0.066243015,-0.034937438,-0.03709834,-0.11589773,-0.05583039,0.04690418,-0.17360604,0.036788564,0.13719529,0.11392683,-0.009574641,-0.012160496,0.053423543,0.0767495,0.047655758,0.049398925,0.022710737,-0.060944583,-0.046970677,-0.011235498,-0.05011445,0.07271473,0.12309724,-0.054097414,-0.019175373,-0.09995206,0.12910125,-0.11978242,0.09667098,-0.097658694,0.08092845,0.11355592,0.10369982,-0.025974022,0.030508477,0.10279754,-0.06627175,-0.08962034,-0.12701848,0.08707369,-0.051645596,-0.11256742,-0.10714556,-0.17005059,0.032569565,-0.06753554,Donor:HBsRE_16
-0.11437575,0.039415635,0.011473155,-0.048706457,-0.019497681,-0.025449023,-0.02704831,0.028968919,0.051132794,0.13857499,-0.00026785093,0.03470567,-0.06997142,-0.1466961,-0.04212806,0.10758827,0.057959355,-0.07820656,-0.07215645,-0.05271508,-0.13771226,-0.13544334,0.085475974,0.061360195,-0.08558317,-0.12590651,-0.047409657,-0.07797852,-0.15921983,-0.0013653014,-0.10642447,-0.03141557,-0.09458044,0.09842328,0.0937472,0.071416736,0.16861121,0.00530569,0.085012645,0.03933522,-0.06967949,-0.05398662,-0.12530509,0.046505477,-0.043773614,-0.025270114,0.016039358,0.03605006,-0.17572671,-0.039007794,0.037956204,0.077061586,-0.04443721,0.087522335,0.12296248,-0.076460525,-0.016839573,-0.026658809,-0.005175437,-0.0652596,0.09351644,-0.047142554,0.023416923,-0.05162732,-0.105500415,-0.09984873,-0.11579237,-0.057312764,-0.077571735,0.016145095,0.037497472,0.16069515,-0.03417869,-0.13768187,-0.021737324,0.08075255,0.12917158,0.07125689,0.04790717,0.111407556,-0.060024124,0.047274876,-0.14406693,0.06524736,-0.025361832,-0.06580992,0.14724071,-0.046662733,-0.07334643,-0.07620436,-0.06297232,-0.011125311,0.016452372,-0.023273,-0.14171723,0.0056192996,0.09153569,0.08673645,0.08149443,0.035961222,-0.11578103,0.029136205,0.04397858,0.0032979022,-0.0066020275,0.013917504,-0.09657136,-0.022905737,-0.12293332,-0.06356841,-0.12105531,-0.0971579,0.053559043,0.077935,-0.13592514,0.08028616,0.04240272,0.20080347,0.10219155,-0.039012372,-0.04063624,-0.116157144,-0.030958336,0.0989958,0.0510713,-0.015800215,-0.12738775,-0.06338313,-0.022223536,-0.07075903,0.08044158,-0.10630733,0.026446274,0.08131446,0.09902962,-0.017120471,-0.0794593,-0.025934301,-0.0016871738,0.013878538,0.029392488,0.04499517,-0.06453418,0.041901108,-0.035832368,0.1250572,-0.0902705,0.0864288,0.06497406,-0.16349223,-0.043814715,-0.074766025,0.05756917,0.032071665,Donor:HBsRE_17
-0.102191105,0.09682601,0.05249263,-0.06358131,-0.037294526,0.053950794,-0.09904884,-0.05167475,-0.14379531,0.09264866,0.05072494,-0.09856419,0.10802095,-0.0063729617,-0.144774,0.10303314,-0.03740007,-0.071417,0.06922002,0.08927386,0.032540325,-0.10507682,0.0013698862,-0.0072993333,-0.12753399,-0.04922585,0.11465863,-0.09481458,-0.13364877,-0.11553508,-0.029638337,-0.0035762787,-0.07649979,-0.033643693,-0.02056582,-0.058593113,-0.047607664,0.05441805,0.1705805,0.03693725,0.069856256,-0.038944844,-0.007348344,-0.0006163687,-0.039281167,0.089555606,0.09526349,-0.115063466,-0.12977089,-0.05438976,0.009921241,0.035696328,0.058724508,0.13530824,0.16334759,-0.17662506,-0.012957887,-0.073102616,0.15034467,0.14011365,0.12121341,0.027815169,0.09902869,-0.047997884,-0.03945056,-0.0202559,-0.0021671369,0.081995286,-0.12833506,-0.021277178,-0.0032817805,0.13101017,0.08751907,-0.058948774,0.07225426,0.11043368,0.10868628,0.062286526,0.008258419,0.09293068,-0.06651987,0.061792728,0.056658335,0.14946201,0.056555033,-0.05503674,0.14842352,-0.08282852,0.068320595,-0.020339286,0.13544966,-0.025647873,0.095506,-0.0787723,-0.0707191,0.0058386163,-0.019757643,0.055576425,-0.10311981,0.024480695,-0.11581619,0.065188006,0.046021078,-0.13263161,0.101496704,-0.05830273,-0.0904902,-0.07889766,-0.07985398,0.113068625,-0.058045868,0.031493068,-0.016994627,-0.025992766,-0.12430818,0.08772971,0.0383817,0.0748376,0.102879845,-0.08525239,0.039534297,-0.038263574,-0.01855772,0.06539376,-0.005649465,0.06922474,-0.0112535795,-0.1205636,-0.13730903,-0.043859925,-0.023985177,-0.01986652,-0.033312973,0.04084014,-0.01941831,-0.11459135,-0.087769605,0.0037303597,0.012072361,0.006151434,0.02135751,0.10890049,0.00033668056,0.050942596,-0.0048882305,-0.056898214,-0.13329796,0.050743643,-0.0001150197,-0.10696464,-0.044049688,-0.059320904,0.10090114,-0.07690317,Donor:HBsRE_18
