0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,donor
-0.16005325,0.040620655,0.072040685,0.032687873,-0.029604759,-0.091483854,-0.10890128,0.036682557,0.03836482,0.11367837,0.05846623,0.037653882,0.06474141,-0.092363305,-0.021172447,0.058044687,-0.012433186,-0.013677275,0.009725124,0.067767926,-0.13475475,0.11609528,-0.08607883,-0.14938638,-0.082364105,0.017080355,0.026382977,-0.12050912,-0.009751619,-0.05153813,0.0555288,0.02488548,0.0065506645,-0.021296026,-0.01262979,0.10472307,0.0042197523,0.13074316,0.080796756,0.097599186,0.02359373,-0.0829738,-0.009413151,-0.016161336,0.08017017,-0.08094864,-0.03748471,0.09155412,-0.10145626,-0.09446766,0.08877778,0.061769255,0.10913295,0.053894002,-0.053518936,-0.048797663,-0.12509266,-0.040697213,0.12948798,0.14381792,0.03767495,0.05080962,0.12077678,-0.09090049,-0.09744709,-0.01266731,0.106796026,0.06751957,-0.030738771,-0.09241235,-0.001154126,0.02309897,0.12185192,-0.019517768,-0.1221348,0.047863837,0.012818478,0.09784198,-0.06723344,0.045162097,0.02372644,0.05454587,-0.04351243,0.029013414,-0.03299958,-0.030584244,0.028919533,-0.10669765,0.0072024767,-0.097253196,0.08354826,0.16274041,0.027819412,-0.06453449,0.038237322,-0.10854261,0.11442307,0.11899378,0.11207785,0.08336803,-0.09906127,0.0915228,0.08748238,-0.0070794825,0.17658485,0.0036380943,0.013367922,0.07895154,-0.09127657,0.028391551,-0.01070438,-0.074642695,0.0017437259,0.060034737,-0.05503742,-0.12980862,0.11556723,0.051019114,0.13943669,0.013773564,-0.04471579,-0.058269795,0.03398376,0.11259827,0.03549179,0.05576316,0.038453955,-0.06626101,-0.07015815,-0.030113883,0.08104152,0.057096563,-0.057624638,0.1431961,0.05345158,-0.114932686,-0.1972444,0.057120517,0.08212737,0.11692041,0.083876215,0.12814486,-0.03049753,0.023646625,-0.16036914,-0.09807546,-0.015214948,-0.07208429,0.12301766,0.086504266,-0.0035963743,-0.07707531,0.10459812,0.046379972,Donor:HBsRE_1
0.024045452,0.005446836,-0.04957913,0.007765755,0.009649296,0.076705724,-0.068885,0.06355643,-0.14790122,0.09961911,0.02674389,0.030565672,0.12724034,-0.0996563,-0.14116745,-0.014048537,-0.030709617,-0.05212145,0.08460182,0.10353474,-0.10674111,0.057746075,-0.03741598,-0.18457241,-0.08685806,-0.123633236,-0.10109325,-0.120323576,-0.05123936,-0.08695568,-0.025644822,0.0177825,-0.016317116,0.06280427,0.06610718,0.16509867,0.08574951,0.03468109,0.104932375,0.11767136,-0.08438214,-0.022903912,-0.10708302,0.012985556,-0.049995393,0.04661047,0.11599715,-0.02165544,-0.21952076,-0.06517903,-0.0036694868,-0.051688917,0.06231221,0.047877435,0.13904862,0.057295028,-0.13224843,-0.045814153,0.13254634,0.001428992,-0.09798095,0.121757224,-0.03424624,0.060856547,-0.014821933,0.026156446,0.12090418,-0.036099937,0.15804417,-0.11604281,-0.021248313,0.1749734,-0.03845468,0.08144007,-0.06233836,-0.01555339,-0.0152057605,0.14016096,0.16816087,0.06519997,-0.025733616,0.059415326,-0.009107442,0.05740173,0.14261772,-0.13424036,0.03427566,-0.040724184,0.007724548,-0.008081525,0.068650216,0.02799284,-0.028842045,-0.08062951,-0.07608838,-0.0069928956,0.121010736,-0.04881556,0.0030875355,0.18315789,-0.007132245,0.061103422,-0.029655658,-0.022043759,0.073720135,-0.0142359985,0.06169242,0.026965141,-0.08770067,0.001058794,-0.08140943,-0.11466772,0.01889324,0.06220022,-0.14920677,-0.058995165,-0.03973563,0.06259871,0.12077888,0.032428607,0.06816484,-0.09284258,-0.0046087396,0.087272584,0.081489615,-0.0053528966,0.014941194,-0.036160335,0.064603984,-0.07824349,-0.0676134,-0.029064786,0.0007895358,0.020091081,0.06582583,-0.0820007,-0.04575462,0.10429201,-0.032544732,0.0151436655,0.10306674,0.120605096,0.032068543,0.08097076,-0.08609178,0.061335895,0.07217329,0.020898566,-0.009654557,0.063098826,-0.11302292,0.059881467,-0.0101612,0.10407715,Donor:HBsRE_10
-0.13334435,0.058929052,-0.09527716,-0.02085894,0.08227708,-0.08837538,-0.09553014,0.07347921,-0.033276968,0.086490594,0.13397796,0.05923877,0.14182745,-0.13167875,-0.0026756204,0.10145071,-0.029354641,-0.022297496,0.053272087,0.029550612,-0.048763983,0.11280389,-0.0318828,-0.09282706,-0.08955961,-0.10752711,-0.121950924,-0.11968259,-0.07341721,0.058455713,-0.077419244,-0.10635397,0.14294021,0.08096434,-0.07236927,0.107089415,-0.0074294223,0.14274496,0.14471735,-0.098453686,0.02088757,-0.061044242,0.0064663347,0.025343833,-0.0144241005,0.0053141504,-0.033581227,0.049165696,-0.08658094,-0.041422322,-0.11796555,0.088653766,0.041325837,0.045621715,0.114051744,-0.10881849,-0.0027715594,-0.06699735,0.032638587,0.09194631,0.106269486,-0.013543548,0.0205327,-0.05161076,0.04154921,-0.19722418,-0.047647707,0.028995764,0.040332757,-0.07513431,-0.07643468,0.1537951,0.05277279,-0.026234007,-0.067476116,0.059602883,0.0026966813,0.05172564,-0.015054694,0.099083,-0.12345242,0.106802344,0.038430233,-0.0013641805,0.18193762,0.030339811,0.0065827346,-0.004799623,0.023947567,0.068635985,0.080622114,-0.021657607,0.079339266,-0.03616144,0.038384788,0.004440908,0.040656116,-0.03228377,0.0720899,0.15653984,0.0033488097,0.17286685,-0.021699334,0.10813664,0.106055915,0.05106661,-0.038465727,0.14339252,-0.08519055,-0.09454755,-0.08855738,0.03060479,-0.0923597,0.13924484,-0.049779594,-0.023286395,0.056937937,-0.029642086,0.13385554,-0.054727547,-0.05742501,-0.0050017354,0.04343429,0.039036747,-0.07894333,-0.06496516,-0.06585183,-0.050090753,-0.061564323,-0.11809985,-0.07717315,-0.028164443,0.042616654,0.0071726786,0.012243835,-0.13496958,-0.07672062,-0.05865001,0.059212215,0.12559325,0.15352437,0.049760025,0.062207583,0.117831305,-0.0946114,0.0453507,-0.088424005,0.08444698,0.019009175,-0.010568078,0.042989668,0.07618124,0.10467448,0.013077425,Donor:HBsRE_11
-0.056968454,0.019180661,0.053032804,0.014434659,0.017569588,-0.049609132,-0.0025213656,0.14235663,-0.15674365,0.09723767,0.07596812,0.0011388023,0.027559042,-0.14555997,-0.097447395,0.09146455,-0.01619423,0.1254364,0.065841146,-0.046282038,-0.07768519,0.034683216,-0.08879584,-0.15377638,-0.047139615,0.031773057,-0.14445235,-0.09312873,-0.06568406,-0.116816126,-0.0914726,0.05338482,-0.01763001,0.12382032,-0.023589244,0.12528121,-0.025900694,0.048287455,0.114494376,0.09359579,0.005160407,-0.086342655,0.07677746,0.001228783,-0.09371007,-0.03601579,0.104921706,-0.060005043,-0.1908322,-0.09062699,-0.11343725,0.11942613,0.0131022455,0.13989127,0.052306443,-0.10215691,-0.007987698,0.017384144,0.1503874,0.10664986,-0.019827269,0.015537252,0.025271337,-0.14755838,-0.024706418,-0.17065531,0.08903839,0.025961958,0.0974181,-0.08146696,0.05497517,0.1765749,0.17073801,0.06314972,-0.011913614,-0.029450951,0.0367554,0.021002239,0.06383475,0.18629391,-0.083374515,0.09997754,-0.012398822,0.1335205,0.0729067,0.023186093,0.038322575,-0.05736267,0.057267528,0.02599672,-0.063501164,0.017242009,-0.040334422,-0.118277766,0.061947055,-0.07554838,-0.064738326,-0.05710917,0.020739,0.004677862,0.04770957,0.12015646,-0.10710459,-0.108107574,0.027120205,-0.08325715,-0.043802813,0.07201717,-0.042196795,0.011262969,0.017827833,-0.016042607,0.013648904,0.018356608,-0.13586268,0.008920056,0.11533924,-0.012850969,0.08403929,-0.053333107,-0.02180619,0.12920909,-0.016803341,0.09279215,-0.023085615,-0.013298279,-0.09008896,0.051399574,-0.0843816,-0.02232016,-0.014921478,0.04493071,-0.021555243,0.09404852,0.01117912,-0.019022616,0.055564947,-0.038340677,0.1147789,0.09089138,0.10536536,0.11664116,0.059481096,-0.023193952,0.023523968,0.043862563,-0.061279137,-0.08397789,0.13823533,0.03191657,0.057990063,-0.05184319,0.09473149,0.019431181,Donor:HBsRE_12
-0.09178985,0.06595347,-0.026757766,-0.0013310156,0.052780345,0.08568254,-0.105255574,0.030571617,-0.052050017,0.006265378,0.13345212,-0.048417024,0.11363632,-0.053522617,-0.002664999,0.07412383,0.030049443,0.044143826,0.022431789,-0.01415015,-0.14173554,-0.11014511,-0.11437853,-0.10514775,0.014776713,-0.061411403,-0.11436353,-0.12438043,-0.097779274,-0.021657417,0.017432852,-0.019156786,0.049963053,0.11604815,0.013638198,0.13867003,0.07241095,-0.007953947,0.1373957,-0.051586416,-0.045795962,-0.051843822,-0.112117454,0.12998387,0.008230899,-0.0013203849,-0.017641893,-0.055920787,-0.1712968,0.051329155,-0.068190835,0.11736776,0.008053606,-0.015896946,0.13907947,-0.038480777,-0.074723326,-0.09302603,0.12436548,0.079083234,-0.0321279,0.0038083128,0.030107414,0.004881431,-0.08407635,-0.051596455,0.113014035,-0.0041760746,0.114144884,-0.034989122,-0.035904683,0.14951289,0.15583378,0.09424299,-0.1498353,0.0028984882,0.010248947,0.1885394,0.017132828,0.10810963,-0.08618881,0.0015159358,0.09064542,-0.028405093,0.11326703,-0.087101944,0.091635175,0.035226006,0.07708564,0.0153790545,0.1204331,0.04465916,0.07135139,-0.030597037,-0.078712456,-0.078218386,0.037775297,0.032227717,0.045290112,0.08422308,-0.087176226,-0.056990497,0.038185768,-0.086496785,0.0836595,0.10348274,0.06613663,0.13811098,0.06579513,-0.109606065,0.017781876,-0.0472967,-0.05674226,-0.034724664,-0.09887158,0.053093135,0.06504787,0.091517456,-0.06914821,-0.07222744,-0.020568604,-0.068010755,0.009294645,0.098215066,0.10847667,0.059797972,-0.0070908023,0.056912526,-0.1717826,-0.081597246,-0.05107374,0.108437076,0.069514774,0.07052152,0.053144146,-0.14408535,-0.015565702,0.1307086,-0.018170677,0.012121822,0.16446912,0.064054355,0.10146229,0.06030026,-0.11800716,-0.05098862,-0.10163175,-0.08236983,0.034191404,0.005307887,-0.04355095,-0.01026122,-0.03712834,0.08275304,Donor:HBsRE_13
-0.11710134,0.1550417,0.107250065,0.098087616,-0.114768155,0.018119933,-0.11018486,-0.0667677,-0.0066217035,0.13000657,0.07354422,0.09870324,0.021879528,-0.039897468,-0.07298271,0.09362936,0.0019188074,0.08650096,0.071762875,0.017954022,-0.057308607,-0.08237769,0.030211713,-0.106693216,-0.10349549,0.043839622,0.016353901,-0.063151814,-0.07479505,-0.0314632,0.017935477,-0.034944806,0.035636038,0.09768792,-0.026327642,0.11825354,0.037467886,0.00526766,0.12017885,0.15093748,-0.11235349,-0.13872516,-0.12552792,0.13491647,0.12339667,0.074329406,0.0725441,-0.106517315,-0.08398515,-0.11523922,-0.0068616127,-0.0480653,0.10013478,0.12419352,0.02098523,-0.1612475,0.0114480555,-0.075722024,-0.019917872,0.04578587,0.029433483,-0.085179955,0.05875986,-0.033762857,-0.04970472,0.021622322,0.025241887,-0.008329076,0.038293056,-0.09816919,-0.10315984,0.10536801,0.08898713,0.07731391,-0.06514003,0.04061967,0.039057255,0.035445616,0.13846329,0.10470863,0.0067677316,0.04432267,-0.015737241,0.097457424,0.06896048,-0.09708464,0.026788654,-0.10719612,0.09950837,0.022637574,0.13012566,0.02126532,0.08759084,-0.11024499,-0.023087868,0.06121413,-0.031598862,0.018363008,-0.047395494,0.12914784,-0.17922157,0.10056443,-0.03413942,0.057281703,0.05848352,-0.0070359423,0.1000131,0.0922581,-0.056628615,0.020012083,0.08793307,-0.04838565,0.00094457355,0.16090839,-0.12237397,-0.060550842,-0.047513947,0.045377873,0.043183394,-0.0864631,0.110778056,0.010300559,-0.064950004,0.023805045,0.14287199,-0.14420763,-0.024789643,-0.07862372,-0.03853506,0.038442504,-0.08588077,0.02125103,-0.04852442,0.08665965,-0.05157364,-0.09052646,-0.021472557,0.04908692,0.13028044,0.058458023,-0.026871823,-0.07311619,0.1416266,0.18633665,0.0055673,-0.020649925,0.014285532,-0.052059203,-0.04766328,0.024341037,0.011145973,-0.08751382,0.020496206,-0.06452302,Donor:HBsRE_14
-0.12951124,0.08092505,-0.088456266,0.04226248,-0.067914866,0.007905958,-0.118798584,-0.058489643,-0.10768146,0.08432179,0.13629167,0.06664998,-0.03770852,-0.061532453,-0.122210264,0.03077756,0.04207777,0.06857366,0.08374768,0.023428911,-0.17059027,-0.045988113,0.02948951,-0.117920056,-0.1420892,-0.11165011,-0.14054501,-0.035246816,-0.08399063,0.014086427,-0.063279904,-0.039300803,-0.015679663,0.0466149,-0.06789976,0.07524135,-0.033812065,0.0825124,-0.012994273,0.02489179,0.0121202525,-0.027879016,0.046792302,0.051977,0.025780655,-0.12736624,-0.009515312,-0.0015796085,-0.17347845,-0.005361475,0.066564664,0.026340216,0.06678451,0.07909872,0.1336185,-0.07512967,-0.062069193,-0.10956586,0.18479376,0.11581071,-0.035957325,-0.026797574,0.109418474,-0.025299732,0.058283783,-0.05317108,0.012616142,0.06671182,0.075639516,-0.08289824,-0.07132255,0.12510517,0.062286958,-0.0014331429,-0.08138229,-0.032457817,-0.04801706,0.13370666,0.04459157,0.09620401,-0.18039845,-0.05610621,0.06971113,0.07296726,0.11949376,-0.10452534,0.1247026,-0.11342455,-0.0033201687,-0.050842147,-0.051137973,0.064142,-0.054919515,-0.0031423343,-0.03467534,0.014219475,0.11679255,0.08634676,0.104384154,0.04517276,-0.117755905,0.0019009622,0.028083706,0.043710478,0.16653727,-0.06607516,-0.017542528,0.110556565,-0.025945913,-0.08653031,-0.07745972,-0.080707096,0.0065349704,0.07450904,-0.019933967,-0.07178148,0.11304246,0.087029934,0.12431409,0.024264626,0.08014912,0.0098634465,0.037018355,-0.070938334,-0.010676635,0.11154043,-0.040582497,-0.029248713,-0.14599693,-0.0075191716,-0.084278546,0.13658237,-0.116736665,0.0524991,0.106115825,0.02957275,0.022472162,0.07058019,0.13663007,0.10935403,-0.046698462,0.09029938,0.039696496,0.05017922,-0.058997653,-0.099049546,-0.10042343,0.018298615,0.111639075,0.060216907,0.045376938,0.049122076,-0.032049622,0.022711381,Donor:HBsRE_15
-0.055872787,0.17713362,0.012315735,0.10439247,0.029544292,-0.052078057,-0.031098917,0.057209317,-0.06818664,0.041731928,0.010940424,0.07798781,-0.034418855,0.024627889,-0.0638329,0.09991835,0.031740233,0.068691,0.01878254,0.026725747,-0.11550568,-0.05294077,-0.09346185,-0.17156734,-0.14482088,-0.0967159,0.0036631864,0.02425352,-0.025411773,0.01972565,-0.15722428,0.017531024,0.073269606,0.1621422,0.025321333,0.033349797,0.03510712,0.08571305,-0.057361167,0.11085332,0.09323848,-0.025097193,0.026982322,0.029210042,0.065124735,-0.05788008,-0.011155269,-0.031930335,0.045759503,-0.067909,-0.015141363,-0.012594499,0.10486823,0.12844859,0.12478421,-0.0494326,-0.050802745,-0.05746102,0.14953953,0.06265954,-0.023161283,0.07350969,-0.06684344,-0.07022298,-0.08876799,-0.05458552,0.003869148,-0.033177353,-0.02918273,-0.039624717,-0.06085047,0.16245504,0.08495177,0.108943105,-0.035923373,0.08668251,-0.026972448,0.1549237,-0.04153807,0.04108408,-0.046119377,-0.047053237,0.044203494,-0.010524556,0.107015595,-0.026757233,-0.0027809076,-0.05992789,-0.024584854,0.099892594,0.08974333,0.0836056,-0.10153082,-0.1488768,-0.15168332,-0.07623505,-0.03764482,0.011376775,0.053386413,0.12662546,0.0058996906,0.11554292,-0.029410833,0.044968683,0.17887314,0.016474964,0.07547322,0.02758972,-0.0393454,-0.10956358,-0.11396542,-0.003749237,-0.038056906,0.0771986,-0.13693973,0.07203505,0.0968454,0.07247205,0.10538497,-0.13538079,0.07749102,0.045457177,-0.14079444,0.1563738,0.11897752,-0.032789707,0.04551596,0.04414528,-0.0570532,-0.08888575,-0.087262176,-0.10047814,0.054365583,-0.09057522,0.1073174,-0.074642874,0.08105438,0.10286253,0.1322198,0.026935777,0.1333644,0.002897817,-0.00882095,0.10573794,-0.009407557,0.037859645,-0.115120165,-0.112013236,0.039101943,0.021961749,-0.060467225,-0.05214914,-0.05866874,0.058961507,Donor:HBsRE_16
-0.118211135,0.0974316,-0.061657697,-0.05355291,-0.023886815,0.095249124,0.030319719,0.06896702,-0.0029894754,0.15431681,0.0469141,0.06229506,-0.05045645,-0.11110127,-0.1342897,0.11897795,0.014564791,0.002107382,0.0954268,0.08388671,-0.09230782,0.011703349,-0.015272483,0.0062160203,-0.095863216,-0.115317926,-0.051632155,0.010729577,-0.024107376,0.019244824,-0.14845173,0.014847775,0.0680835,0.10066926,0.0073346067,0.030035345,0.1007792,0.056329202,0.0634175,0.05775416,0.03772027,-0.039261926,-0.10936447,0.095737725,0.063762575,-0.027475426,0.03911582,0.0020167138,-0.19443238,-0.08743838,0.040885393,0.11652662,0.025369974,0.1234845,0.07955,-0.031859145,-0.077334546,0.002564299,0.0017552851,-0.078727655,0.11931515,-0.03199061,0.0968778,0.0008005476,-0.07777926,-0.078156084,0.07166739,0.023899436,-0.0051898076,-0.15073675,0.06535607,0.16829492,0.0025280737,-0.04044637,-0.056393526,0.011145839,0.07703498,0.15216115,0.101974204,0.18518168,-0.052289642,0.12300764,-0.079330005,-0.005292867,-0.009278318,-0.07923009,0.08650083,0.04749022,-0.077759035,-0.057149075,0.0101170745,0.12544139,0.04392366,-0.033164404,-0.11646601,0.02365854,0.09579175,0.03868826,0.039826483,0.13519633,0.008474528,0.12745687,0.081288405,0.0057806247,0.06483622,0.04927189,-0.052148994,0.15876101,-0.09333556,-0.061207615,-0.10349612,-0.083154224,0.0768463,0.13417666,-0.1416117,0.07112216,0.08366419,0.13608907,0.00020261809,-0.06262746,-0.031708874,-0.10681104,0.07399823,0.09188749,-0.05391648,-0.03419651,-0.10292918,-0.06963611,-0.045320667,-0.10828175,-0.021666788,0.0048803026,0.06624947,0.063606456,-0.023305008,-0.11070908,-0.07066049,0.14125139,0.08594933,-0.0010533686,0.057765223,0.12266147,-0.0564693,-0.030371934,-0.094678394,0.09915142,-0.1120769,-0.03375464,0.07209873,-0.07523446,-0.021476293,0.018655723,-0.034830708,0.058998346,Donor:HBsRE_17
-0.0936142,0.0656685,0.083705366,-0.037018266,-0.057374403,0.03282977,-0.018409176,-0.0141991405,-0.13289219,0.010043016,0.1407416,-0.043495532,0.15237984,0.04363511,-0.11396136,0.073886774,0.03138576,-0.002082476,0.08340343,0.044246264,-0.13924871,0.0056884754,0.10418859,-0.14810358,-0.16121665,-0.061533425,-0.0030124898,-0.09024863,-0.05101432,-0.041263282,-0.018083567,0.071706526,-0.050053913,0.04242296,-0.08907258,0.05098617,-0.037812173,0.034026936,0.13089883,0.10579804,0.045438934,-0.02527938,-0.058200497,0.14469269,-0.047205083,0.0047078067,0.11736336,-0.061991416,-0.18981683,-0.11603431,-0.0023865532,0.0077646817,0.12844293,0.112869,0.119894795,-0.116326645,-0.075669184,-0.05907714,0.1323282,0.110772364,0.11153751,-0.046571855,0.09836846,-0.029399142,-0.109538585,-0.05939637,0.07057402,0.060591355,-0.040414806,-0.07768324,0.087465905,0.13189763,0.07598221,-0.02230723,0.020148076,0.16446362,0.038154718,0.020725414,0.14701714,0.09836537,-0.0069073644,0.06751939,0.023159038,0.05342662,0.010270214,-0.0054008192,0.05426672,0.061686218,0.08020345,0.011526127,0.09474284,-0.0051387735,0.069546044,-0.092286445,-0.021436682,-0.046972252,-0.055432025,0.08271067,-0.03941862,0.06420389,-0.13353457,0.009546391,0.11338797,-0.1258671,0.16226117,0.016698396,-0.035553325,-0.003784296,-0.058306266,0.022633461,-0.052631628,0.027759913,-0.06210963,0.03536863,-0.06511488,0.06781894,0.053663697,0.14102541,0.13893032,-0.045812137,0.08309966,0.0039768848,-0.01942376,0.004451565,-0.0036304593,0.020393007,-0.029160706,-0.0779787,-0.07224693,-0.13038318,-0.05277564,0.02953388,-0.089172155,0.100784354,0.056880783,-0.185275,-0.09309001,0.0057546883,0.058752134,0.043478053,-0.0065313694,0.052400567,0.06945515,0.033683993,-0.12902954,-0.03594747,-0.08925416,-0.028373513,0.1369049,-0.0059008417,0.11486583,-0.06519524,-0.0069400985,-0.09673182,Donor:HBsRE_18
