1.00000,0.40307,0.43193,0.41654,0.42394,0.38724,0.51390,0.35267,0.45222,0.51192,0.38634,0.44352,0.38229,0.48336,0.39972,0.36991,0.41576,0.39842,0.38848,0.41997,0.30225,0.49629,0.48150,0.41272,0.35431,0.38576,0.40271,0.33849,0.45396,0.42486,0.39646,0.45266,0.40143,0.46373,0.45328,0.50147,0.45930,0.41134,0.40301,0.38895,0.42303,0.43325,0.40666,0.41497,0.38274,0.51415,0.41312,0.32309,0.44232,0.42287,0.43672,0.39111,0.45671,0.48707,0.31098,0.43034,0.33067,0.43864,0.42585,0.42145,0.31368,0.37602,0.43612,0.44477,0.42056,0.40269,0.45308,0.31414,0.45956,0.39151,0.40058,0.48469,0.31500,0.33747,0.51244,0.41815,0.27694,0.36949,0.40406,0.26865,0.37791,0.45212,0.42592,0.36551,0.37262,0.32293,0.44540
0.40307,1.00000,0.40381,0.41818,0.53035,0.42532,0.44680,0.43434,0.50770,0.42140,0.41440,0.37207,0.53614,0.50603,0.43412,0.49792,0.53206,0.38533,0.54821,0.51703,0.54563,0.48861,0.42520,0.46114,0.41654,0.42837,0.41071,0.46324,0.49701,0.52153,0.42600,0.42396,0.45124,0.42507,0.39312,0.52288,0.42022,0.51460,0.49830,0.45561,0.49736,0.44051,0.45117,0.40218,0.47351,0.44956,0.44370,0.42373,0.49522,0.52251,0.40919,0.39294,0.36927,0.47397,0.28086,0.44944,0.40525,0.36533,0.44883,0.43860,0.37668,0.42813,0.39762,0.32686,0.39389,0.48135,0.46162,0.29540,0.41544,0.43430,0.39126,0.44177,0.32357,0.42525,0.42965,0.43437,0.26630,0.49700,0.41886,0.35870,0.33424,0.44525,0.37766,0.31022,0.42539,0.37518,0.52150
0.43193,0.40381,1.00000,0.49913,0.47011,0.35712,0.46331,0.41929,0.49429,0.42097,0.41335,0.43790,0.44583,0.40249,0.51689,0.29394,0.39713,0.39268,0.32471,0.46328,0.49620,0.47828,0.46717,0.48885,0.41963,0.56705,0.44428,0.44102,0.42936,0.42600,0.44606,0.46507,0.48670,0.43430,0.42117,0.44987,0.51994,0.50389,0.35963,0.45508,0.38777,0.43473,0.49035,0.49584,0.41416,0.42235,0.46267,0.39668,0.45647,0.49008,0.42215,0.24374,0.38446,0.35802,0.28121,0.42441,0.31677,0.31508,0.38047,0.33856,0.35151,0.34077,0.34394,0.38003,0.37594,0.41733,0.44813,0.27899,0.38505,0.31278,0.38823,0.39679,0.26647,0.29910,0.45719,0.39641,0.26983,0.47899,0.42629,0.29428,0.24895,0.49444,0.36350,0.34751,0.38101,0.26722,0.41175
0.41654,0.41818,0.49913,1.00000,0.43500,0.37178,0.45989,0.42120,0.40418,0.49444,0.44335,0.51576,0.55294,0.45428,0.49943,0.44539,0.38632,0.40688,0.30313,0.44222,0.41364,0.34911,0.50859,0.48430,0.43170,0.46508,0.47751,0.40491,0.43918,0.44210,0.33388,0.44671,0.50215,0.51563,0.42061,0.46122,0.42983,0.54616,0.45275,0.41805,0.38386,0.46218,0.47979,0.46416,0.46847,0.52435,0.45694,0.43341,0.52443,0.41845,0.43239,0.35675,0.29442,0.43686,0.27132,0.42183,0.39703,0.37773,0.39250,0.35977,0.45464,0.40694,0.37963,0.28269,0.39206,0.36685,0.45979,0.26478,0.39485,0.38621,0.39565,0.40171,0.28594,0.34891,0.46357,0.43006,0.37029,0.45585,0.34081,0.31781,0.29941,0.48306,0.41726,0.26404,0.43921,0.33901,0.50251
0.42394,0.53035,0.47011,0.43500,1.00000,0.40044,0.50051,0.45893,0.47568,0.47487,0.37974,0.39915,0.49893,0.49442,0.48790,0.42843,0.44950,0.37539,0.40264,0.43316,0.41958,0.50721,0.43849,0.43975,0.47762,0.46951,0.45856,0.44912,0.48766,0.51938,0.40939,0.39804,0.41672,0.49958,0.50052,0.45362,0.42260,0.47844,0.46094,0.47146,0.39398,0.46222,0.49776,0.40322,0.41763,0.49860,0.43625,0.36911,0.48826,0.50839,0.53151,0.36475,0.39488,0.44871,0.29744,0.51186,0.38197,0.41630,0.47509,0.42773,0.49180,0.47532,0.38571,0.40210,0.46477,0.43203,0.42814,0.34028,0.38937,0.39956,0.33960,0.42043,0.39852,0.39622,0.40214,0.42666,0.34977,0.48831,0.33449,0.30584,0.38518,0.39327,0.51780,0.42941,0.40439,0.42262,0.37429
0.38724,0.42532,0.35712,0.37178,0.40044,1.00000,0.39446,0.41679,0.36332,0.51710,0.44992,0.37236,0.45372,0.47885,0.41164,0.41085,0.45736,0.40520,0.32959,0.36721,0.35897,0.46999,0.39706,0.44798,0.36310,0.39580,0.47056,0.45225,0.39002,0.49702,0.36754,0.42459,0.49443,0.38550,0.54104,0.40446,0.43847,0.43995,0.44637,0.46078,0.39499,0.45131,0.41508,0.48071,0.42722,0.47549,0.45746,0.31569,0.44118,0.46401,0.41513,0.33037,0.35885,0.38447,0.12577,0.40772,0.47240,0.40647,0.27406,0.29169,0.41150,0.50804,0.28522,0.37294,0.33860,0.41715,0.31910,0.29802,0.39412,0.45249,0.34703,0.40447,0.26778,0.33626,0.31073,0.40445,0.37250,0.41232,0.42740,0.21884,0.32414,0.46597,0.31572,0.47071,0.41890,0.35572,0.47971
0.51390,0.44680,0.46331,0.45989,0.50051,0.39446,1.00000,0.43997,0.45520,0.49901,0.43047,0.38156,0.50996,0.44368,0.43889,0.49032,0.45545,0.40994,0.37901,0.40437,0.39432,0.55255,0.54076,0.36014,0.40519,0.53511,0.38449,0.46414,0.44028,0.43905,0.39406,0.42481,0.48799,0.48942,0.49199,0.44316,0.40795,0.51509,0.40161,0.49051,0.49994,0.43910,0.40355,0.41261,0.39445,0.43153,0.40113,0.30003,0.34991,0.37824,0.52657,0.34268,0.30343,0.40872,0.20562,0.45708,0.29211,0.31427,0.33394,0.34114,0.39021,0.44216,0.31648,0.29301,0.39220,0.42635,0.40492,0.30582,0.36618,0.44495,0.24367,0.42360,0.31947,0.23362,0.44824,0.33223,0.16363,0.45875,0.38632,0.32618,0.30372,0.34858,0.38101,0.32629,0.31087,0.32175,0.37208
0.35267,0.43434,0.41929,0.42120,0.45893,0.41679,0.43997,1.00000,0.42280,0.37398,0.37568,0.37798,0.38797,0.41593,0.42314,0.34120,0.37798,0.38541,0.37842,0.43490,0.40368,0.47150,0.37794,0.36157,0.37884,0.38261,0.45221,0.45570,0.40744,0.50473,0.38456,0.42462,0.35024,0.37305,0.35268,0.47822,0.37873,0.41320,0.29923,0.42594,0.46340,0.36319,0.37256,0.36321,0.42977,0.52543,0.43566,0.37496,0.49672,0.41466,0.48890,0.45216,0.33930,0.38361,0.37371,0.45125,0.39876,0.38723,0.31587,0.37631,0.45102,0.37593,0.37737,0.36067,0.45089,0.47264,0.41520,0.37235,0.42609,0.46666,0.34123,0.53613,0.41060,0.35946,0.41909,0.47383,0.34278,0.38685,0.42425,0.41990,0.25862,0.51151,0.40080,0.37911,0.45264,0.39147,0.53203
0.45222,0.50770,0.49429,0.40418,0.47568,0.36332,0.45520,0.42280,1.00000,0.48789,0.37487,0.45074,0.53759,0.46472,0.49344,0.42361,0.45248,0.33753,0.43324,0.46058,0.41685,0.44102,0.40109,0.37867,0.42828,0.45396,0.40894,0.42611,0.49948,0.46407,0.53951,0.46406,0.50410,0.46935,0.46818,0.44348,0.40184,0.50844,0.38488,0.49487,0.46201,0.35839,0.47334,0.38050,0.42872,0.44510,0.47072,0.34245,0.39270,0.40935,0.35290,0.35949,0.34532,0.38558,0.21644,0.40657,0.33228,0.26671,0.36105,0.35119,0.34696,0.37851,0.45793,0.36955,0.43002,0.40382,0.36254,0.27703,0.35742,0.42668,0.34753,0.39642,0.28885,0.36532,0.43713,0.34214,0.25383,0.42285,0.40256,0.35779,0.37168,0.44029,0.36033,0.37995,0.36662,0.30454,0.50982
0.51192,0.42140,0.42097,0.49444,0.47487,0.51710,0.49901,0.37398,0.48789,1.00000,0.35574,0.44485,0.51649,0.47362,0.48742,0.49751,0.42702,0.39200,0.30175,0.45008,0.38070,0.49007,0.52392,0.45720,0.50290,0.47209,0.41701,0.40118,0.40752,0.47311,0.45284,0.50962,0.46583,0.42971,0.49553,0.44197,0.43786,0.47168,0.42383,0.41978,0.44798,0.48464,0.40302,0.44727,0.45868,0.48929,0.42044,0.36854,0.43289,0.44131,0.44159,0.36817,0.39534,0.41293,0.28891,0.53125,0.42006,0.46537,0.36103,0.40468,0.39507,0.52432,0.43223,0.36271,0.38707,0.46402,0.40642,0.32867,0.45637,0.42181,0.45055,0.46975,0.31395,0.34740,0.36108,0.38761,0.27536,0.42388,0.43464,0.33774,0.40367,0.50511,0.42767,0.37101,0.39378,0.41473,0.45779
