87
1.00000 0.07636 0.01678 0.06046 0.00440 0.09747 0.09776 0.03752 0.02228 0.06545 0.02107 0.00376 0.04745 0.01952 0.01713 0.06183 0.03506 0.02790 0.04877 0.00619 0.03025 0.14460 0.01182 0.02628 0.12961 0.00143 0.08531 0.07190 0.05675 0.06235 0.07201 0.10671 0.01617 0.22357 0.12774 0.07403 0.07671 0.02990 0.04692 0.01284 0.02523 0.01249 0.03854 0.09860 0.12967 0.00195 0.09377 0.05995 0.14896 0.17590 0.07890 0.01768 0.12558 0.07252 0.14485 0.02709 0.03218 0.08842 0.15966 0.12761 0.17670 0.00403 0.01804 0.14196 0.13707 0.02914 0.12989 0.10252 0.04075 0.00520 0.09676 0.08331 0.11030 0.14091 0.02380 0.13251 0.19721 0.12155 0.07639 0.01401 0.06717 0.07991 0.07075 0.11498 0.11039 0.15453 0.05132
0.07636 1.00000 0.03704 0.08917 0.14357 0.00401 0.08619 0.05048 0.08914 0.26296 0.07955 0.04443 0.10658 0.14030 0.06527 0.05124 0.02329 0.02806 0.00260 0.05506 0.07502 0.10578 0.14999 0.03989 0.24560 0.00543 0.05086 0.21112 0.00072 0.08383 0.09723 0.04006 0.05468 0.16853 0.05550 0.11873 0.08203 0.03232 0.05748 0.22259 0.15889 0.06432 0.05672 0.05510 0.16360 0.16350 0.05603 0.12373 0.19195 0.02380 0.13583 0.13306 0.05507 0.04625 0.14484 0.24102 0.06547 0.06005 0.03282 0.13511 0.11388 0.00776 0.19730 0.20690 0.13371 0.03548 0.09059 0.02773 0.08091 0.06762 0.08062 0.02394 0.05547 0.05021 0.03904 0.16698 0.06297 0.06080 0.07833 0.07965 0.07836 0.18673 0.17006 0.06269 0.16277 0.13215 0.01119
0.01678 0.03704 1.00000 0.18612 0.05694 0.02763 0.06298 0.07106 0.05938 0.03491 0.08445 0.02043 0.03584 0.07961 0.03581 0.10001 0.02079 0.06759 0.06233 0.11619 0.11129 0.11274 0.06123 0.04961 0.05379 0.03215 0.00181 0.14273 0.04759 0.14621 0.08609 0.00539 0.09983 0.09224 0.10850 0.06092 0.06329 0.07978 0.09680 0.04018 0.07009 0.03522 0.02906 0.02456 0.07193 0.07229 0.12297 0.00139 0.08821 0.08126 0.24163 0.06704 0.03092 0.04682 0.05499 0.02560 0.10703 0.05127 0.06323 0.10047 0.11174 0.12290 0.24753 0.02407 0.04955 0.00919 0.17219 0.12110 0.13021 0.05961 0.04228 0.15704 0.01796 0.00358 0.00986 0.09292 0.04669 0.08969 0.15457 0.18045 0.08339 0.08139 0.03891 0.03342 0.07289 0.04769 0.01880
0.06046 0.08917 0.18612 1.00000 0.05022 0.12146 0.00350 0.01041 0.02717 0.02555 0.00839 0.01402 0.02374 0.07194 0.15528 0.05823 0.15354 0.00646 0.02121 0.04013 0.05422 0.13470 0.02181 0.02721 0.11296 0.03994 0.02595 0.04182 0.01349 0.04882 0.04652 0.00643 0.06277 0.02744 0.02179 0.04035 0.11189 0.04958 0.07804 0.18386 0.02922 0.00801 0.00102 0.03147 0.01936 0.07606 0.05669 0.01073 0.01382 0.04599 0.01783 0.06892 0.05360 0.03761 0.06467 0.01642 0.25472 0.05357 0.04178 0.11686 0.00002 0.23427 0.19275 0.05656 0.00036 0.00284 0.01030 0.15831 0.14573 0.02239 0.05237 0.04253 0.05462 0.08412 0.06854 0.00119 0.14566 0.00826 0.03143 0.06148 0.01069 0.03856 0.00345 0.04023 0.03321 0.06113 0.23608
0.00440 0.14357 0.05694 0.05022 1.00000 0.26222 0.04712 0.03848 0.10384 0.18185 0.00885 0.09352 0.07051 0.10969 0.00703 0.15382 0.03675 0.28265 0.04401 0.16634 0.10270 0.03011 0.13557 0.06120 0.15122 0.10197 0.06975 0.11629 0.11953 0.08566 0.13529 0.01947 0.00564 0.29318 0.05294 0.02826 0.34311 0.08983 0.14019 0.15054 0.04166 0.11695 0.00164 0.08924 0.02425 0.21051 0.15493 0.15479 0.06371 0.04126 0.02331 0.15826 0.01831 0.05261 0.08958 0.18877 0.00159 0.12099 0.13816 0.04591 0.08351 0.02828 0.08655 0.09713 0.07792 0.26138 0.03516 0.01162 0.02863 0.07804 0.07461 0.00509 0.01996 0.18890 0.09160 0.06086 0.11649 0.04294 0.00888 0.07140 0.25761 0.01690 0.01375 0.10380 0.14355 0.02201 0.20148
0.09747 0.00401 0.02763 0.12146 0.26222 1.00000 0.00987 0.06872 0.15489 0.29299 0.01453 0.15362 0.00952 0.21714 0.01746 0.18146 0.02290 0.26937 0.05317 0.36269 0.24830 0.07061 0.00230 0.03316 0.05185 0.26498 0.51828 0.31912 0.08383 0.21284 0.16936 0.02073 0.01096 0.19966 0.23655 0.01516 0.46604 0.13463 0.35881 0.11434 0.25311 0.01374 0.07772 0.42229 0.05468 0.59160 0.40656 0.03745 0.08836 0.08739 0.02980 0.17692 0.03938 0.25169 0.23483 0.22971 0.00362 0.40035 0.20561 0.20221 0.11367 0.04648 0.07468 0.32406 0.31759 0.03935 0.12672 0.10886 0.03299 0.17285 0.43912 0.07518 0.12406 0.57383 0.15160 0.34339 0.35586 0.13701 0.03547 0.31845 0.31184 0.06972 0.00629 0.27295 0.19546 0.46287 0.06117
0.09776 0.08619 0.06298 0.00350 0.04712 0.00987 1.00000 0.03177 0.39672 0.05799 0.02304 0.19485 0.05139 0.07754 0.04219 0.04212 0.01671 0.03136 0.03935 0.04547 0.04963 0.11936 0.07226 0.03816 0.01512 0.03615 0.03849 0.02043 0.01240 0.07118 0.03595 0.14933 0.05079 0.09291 0.03542 0.02243 0.00283 0.13612 0.07735 0.06625 0.03336 0.03118 0.06808 0.08492 0.04137 0.05986 0.05756 0.06545 0.06007 0.03995 0.04335 0.05906 0.06227 0.05973 0.02359 0.00712 0.04534 0.08872 0.06545 0.00068 0.06060 0.11465 0.02253 0.01475 0.04710 0.04184 0.10670 0.05467 0.12081 0.02506 0.04697 0.01513 0.01590 0.03881 0.22992 0.03148 0.05053 0.01930 0.01181 0.00010 0.06791 0.12885 0.08659 0.18364 0.01406 0.04384 0.01818
0.03752 0.05048 0.07106 0.01041 0.03848 0.06872 0.03177 1.00000 0.03438 0.02817 0.05217 0.02098 0.01552 0.02966 0.06540 0.05502 0.18615 0.03120 0.04999 0.02829 0.10303 0.06515 0.09596 0.03444 0.05628 0.14962 0.07389 0.08408 0.04237 0.04896 0.00753 0.03898 0.05388 0.00870 0.04673 0.01446 0.08160 0.05461 0.07521 0.03360 0.06353 0.16056 0.06519 0.04536 0.01855 0.04684 0.01031 0.14679 0.07342 0.05199 0.01627 0.02803 0.09087 0.01528 0.03465 0.00248 0.03164 0.03370 0.08889 0.02361 0.00291 0.04040 0.07611 0.01214 0.06534 0.16445 0.01956 0.03675 0.05369 0.08789 0.02914 0.01994 0.08425 0.04744 0.11335 0.12910 0.03016 0.08107 0.03970 0.07947 0.02875 0.00002 0.01373 0.04565 0.07963 0.00929 0.06235
0.02228 0.08914 0.05938 0.02717 0.10384 0.15489 0.39672 0.03438 1.00000 0.02058 0.03703 0.05856 0.03711 0.28298 0.01812 0.03251 0.04773 0.15135 0.11380 0.00901 0.05738 0.13815 0.20109 0.06401 0.14873 0.11267 0.00380 0.41589 0.04860 0.01769 0.01613 0.00274 0.03342 0.01849 0.01476 0.08145 0.05499 0.02956 0.01578 0.10615 0.20151 0.01303 0.03118 0.01466 0.39830 0.21549 0.03143 0.24091 0.02861 0.00554 0.06220 0.15459 0.05584 0.15542 0.28225 0.25797 0.06801 0.14285 0.11112 0.21395 0.21375 0.04171 0.02300 0.21082 0.23285 0.02477 0.06046 0.03698 0.03773 0.12577 0.13539 0.05876 0.00139 0.10121 0.20129 0.24551 0.09484 0.00398 0.02660 0.05894 0.12221 0.04612 0.15850 0.18375 0.26025 0.10255 0.00924
0.06545 0.26296 0.03491 0.02555 0.18185 0.29299 0.05799 0.02817 0.02058 1.00000 0.18506 0.02869 0.04825 0.03345 0.00216 0.19654 0.14161 0.29653 0.03192 0.17244 0.06040 0.12325 0.00108 0.06157 0.12891 0.09186 0.24574 0.14959 0.00415 0.11581 0.11006 0.07205 0.05611 0.15551 0.09563 0.01295 0.46002 0.00126 0.14132 0.01745 0.13909 0.15496 0.15039 0.17119 0.03525 0.28466 0.32861 0.03125 0.05185 0.01786 0.08070 0.06660 0.22194 0.20165 0.15137 0.12357 0.11955 0.31632 0.10690 0.04205 0.05369 0.11789 0.08251 0.08405 0.12217 0.17760 0.24897 0.00618 0.13834 0.28981 0.24525 0.02444 0.13479 0.31201 0.03706 0.16729 0.16434 0.22380 0.13710 0.19569 0.32069 0.20319 0.07671 0.18653 0.11673 0.18167 0.04709
0.02107 0.07955 0.08445 0.00839 0.00885 0.01453 0.02304 0.05217 0.03703 0.18506 1.00000 0.12164 0.00640 0.02872 0.06674 0.07237 0.14515 0.16903 0.10686 0.13673 0.03194 0.03847 0.05979 0.05854 0.04675 0.06117 0.01723 0.00493 0.08576 0.15196 0.12639 0.07900 0.03167 0.01947 0.10218 0.02855 0.07299 0.07380 0.02646 0.00033 0.04592 0.06953 0.04295 0.00474 0.05231 0.00077 0.17700 0.08680 0.07084 0.03489 0.24767 0.00831 0.02526 0.05363 0.06904 0.01918 0.07456 0.04146 0.02233 0.03759 0.07711 0.07575 0.03891 0.02593 0.01691 0.05813 0.09546 0.10172 0.01621 0.01379 0.06387 0.00161 0.12414 0.01421 0.01401 0.03862 0.07986 0.03896 0.11004 0.02534 0.03145 0.04582 0.01775 0.05987 0.08098 0.02938 0.12823
0.00376 0.04443 0.02043 0.01402 0.09352 0.15362 0.19485 0.02098 0.05856 0.02869 0.12164 1.00000 0.05685 0.15431 0.02622 0.10548 0.03917 0.16578 0.13012 0.09946 0.15329 0.09867 0.02058 0.04511 0.01931 0.07099 0.23075 0.03230 0.02816 0.11211 0.01076 0.24328 0.18009 0.04910 0.11380 0.03792 0.05663 0.00646 0.08550 0.27536 0.08107 0.07180 0.01445 0.31785 0.00537 0.13727 0.09378 0.02330 0.02593 0.03929 0.02399 0.24851 0.12142 0.14559 0.07042 0.15256 0.09195 0.19474 0.10314 0.01861 0.19452 0.15252 0.03851 0.10868 0.21778 0.03161 0.02349 0.05350 0.05845 0.04712 0.22749 0.00410 0.00604 0.23454 0.11088 0.24259 0.12794 0.03821 0.01003 0.10399 0.14570 0.02793 0.10482 0.25998 0.00714 0.21171 0.02491
0.04745 0.10658 0.03584 0.02374 0.07051 0.00952 0.05139 0.01552 0.03711 0.04825 0.00640 0.05685 1.00000 0.03883 0.02968 0.20115 0.04268 0.02933 0.13285 0.06618 0.14760 0.03181 0.01885 0.16561 0.07741 0.01113 0.06769 0.03365 0.21792 0.06533 0.01704 0.06470 0.07612 0.10036 0.02668 0.01992 0.02913 0.08892 0.12462 0.02603 0.09359 0.00266 0.05358 0.01236 0.02013 0.07813 0.03249 0.09891 0.01784 0.14294 0.05074 0.06229 0.05052 0.06444 0.02485 0.05521 0.02815 0.04268 0.02980 0.09186 0.08558 0.04451 0.00317 0.04032 0.00990 0.00941 0.00710 0.00473 0.04667 0.03173 0.00672 0.00588 0.00789 0.01228 0.01311 0.00927 0.02071 0.05055 0.04595 0.04563 0.00483 0.16306 0.00574 0.03355 0.02352 0.04966 0.16617
0.01952 0.14030 0.07961 0.07194 0.10969 0.21714 0.07754 0.02966 0.28298 0.03345 0.02872 0.15431 0.03883 1.00000 0.02614 0.01011 0.02839 0.02047 0.08581 0.03091 0.23414 0.10466 0.24354 0.04818 0.27983 0.04409 0.26261 0.57999 0.11416 0.06076 0.07066 0.07540 0.00766 0.01983 0.12580 0.27749 0.06423 0.04853 0.07275 0.12146 0.23658 0.09411 0.15943 0.28278 0.60208 0.40792 0.06590 0.45465 0.04596 0.07123 0.23504 0.49413 0.00807 0.14223 0.48782 0.08635 0.00993 0.16947 0.27487 0.14047 0.21872 0.07707 0.01354 0.30752 0.18277 0.12163 0.27729 0.00719 0.04517 0.10729 0.14059 0.03189 0.19726 0.00437 0.14054 0.05422 0.18492 0.15421 0.01952 0.04617 0.23129 0.02077 0.12294 0.14690 0.54438 0.09882 0.10356
