1.00000,0.75372,0.75888,0.78874,0.77392,0.74094,0.79259,0.78771,0.76165,0.76687,0.78482,0.81448,0.77947,0.73955,0.73042,0.76337,0.81418,0.74419,0.77667,0.74253,0.77806,0.73883,0.76390,0.72848,0.76142,0.75572,0.77020,0.77710,0.77262,0.76217,0.79289,0.76662,0.77137,0.73408,0.73308,0.77455,0.74642,0.74319,0.75005,0.77589,0.78752,0.75200,0.80182,0.75528,0.78850,0.76031,0.74814,0.78923,0.80819,0.79340,0.69415,0.76019,0.79021,0.74923,0.75117,0.79146,0.72780,0.75546,0.71287,0.76102,0.74954,0.79215,0.73868,0.78083,0.75729,0.73158,0.73789,0.77365,0.73645,0.75331,0.74503,0.74155,0.76635,0.74236,0.75242,0.74405,0.75150,0.77352,0.74605,0.71375,0.68876,0.73822,0.77107,0.73414,0.75965,0.74248,0.76850
0.75372,1.00000,0.75229,0.77669,0.75276,0.74753,0.77722,0.76864,0.72598,0.77535,0.73407,0.75540,0.78368,0.73249,0.75202,0.79901,0.77378,0.78317,0.78352,0.75036,0.81708,0.71078,0.77680,0.76217,0.78590,0.78621,0.78554,0.76878,0.78761,0.78166,0.77147,0.77671,0.77513,0.77552,0.77457,0.79962,0.77375,0.78024,0.77191,0.79731,0.78241,0.74715,0.77161,0.77535,0.77627,0.76411,0.73724,0.81747,0.75844,0.73033,0.77772,0.76196,0.76000,0.79024,0.74658,0.81724,0.75977,0.77937,0.72951,0.75987,0.71432,0.76871,0.72738,0.74388,0.76233,0.77867,0.78592,0.76168,0.78527,0.79312,0.76647,0.73498,0.76462,0.78259,0.78754,0.77436,0.75694,0.78242,0.74218,0.73843,0.74466,0.71318,0.77667,0.75552,0.75896,0.76435,0.76562
0.75888,0.75229,1.00000,0.76758,0.74749,0.72341,0.77002,0.78097,0.78365,0.77828,0.76783,0.77392,0.79041,0.73015,0.76872,0.78678,0.79932,0.72170,0.76910,0.78390,0.79551,0.69025,0.73885,0.72970,0.76484,0.76802,0.78123,0.78939,0.75999,0.79141,0.74791,0.77554,0.75265,0.75304,0.78480,0.73817,0.76097,0.74085,0.73971,0.75291,0.77340,0.75871,0.73126,0.75074,0.78778,0.75123,0.75319,0.80741,0.75219,0.71975,0.78053,0.73506,0.77168,0.75098,0.75516,0.77113,0.76305,0.76604,0.72745,0.77366,0.70874,0.75351,0.76860,0.73618,0.74994,0.71740,0.74029,0.75417,0.73024,0.78235,0.77024,0.74595,0.72140,0.74295,0.72960,0.76829,0.73968,0.77293,0.72439,0.71584,0.72282,0.73125,0.72507,0.71569,0.75401,0.72765,0.73847
0.78874,0.77669,0.76758,1.00000,0.76619,0.79917,0.82526,0.79551,0.76905,0.77394,0.76511,0.78771,0.77603,0.75011,0.77253,0.78806,0.80591,0.75457,0.82006,0.76563,0.82084,0.76077,0.76317,0.77816,0.74555,0.79295,0.77547,0.82783,0.80909,0.78508,0.77445,0.75952,0.80525,0.77943,0.79347,0.81492,0.77875,0.76911,0.80902,0.78326,0.77947,0.79731,0.78368,0.77754,0.79932,0.73250,0.78356,0.84183,0.80237,0.77853,0.75989,0.76521,0.73289,0.80079,0.75498,0.77501,0.79346,0.76482,0.74454,0.75275,0.75110,0.80031,0.75465,0.73495,0.77318,0.74967,0.82030,0.77398,0.76340,0.80224,0.78830,0.70906,0.74003,0.75256,0.78103,0.75616,0.77993,0.78889,0.77233,0.72217,0.73168,0.74993,0.76286,0.74247,0.81096,0.75184,0.77636
0.77392,0.75276,0.74749,0.76619,1.00000,0.75169,0.77525,0.74823,0.73549,0.77445,0.73544,0.75410,0.75234,0.70553,0.74341,0.76528,0.78775,0.79145,0.76268,0.78983,0.76111,0.75474,0.73301,0.73899,0.72405,0.73346,0.81588,0.76336,0.75436,0.74958,0.77378,0.77871,0.77785,0.72709,0.73946,0.82609,0.74635,0.78311,0.76282,0.74888,0.74896,0.73680,0.77331,0.72238,0.75710,0.76243,0.74509,0.78819,0.74917,0.72681,0.71534,0.73739,0.77791,0.76573,0.73260,0.76176,0.68396,0.74032,0.72287,0.77292,0.78801,0.74575,0.70511,0.73657,0.80056,0.75393,0.76729,0.77055,0.69950,0.74298,0.71647,0.73852,0.76723,0.73781,0.74731,0.70619,0.75241,0.75341,0.77549,0.76515,0.69044,0.67689,0.76642,0.73021,0.75936,0.74645,0.74652
0.74094,0.74753,0.72341,0.79917,0.75169,1.00000,0.79000,0.75008,0.74319,0.80668,0.73497,0.71945,0.76748,0.77412,0.77999,0.73970,0.81337,0.78626,0.78811,0.79300,0.76944,0.78778,0.70813,0.74877,0.74364,0.76829,0.78690,0.78103,0.79623,0.73020,0.77220,0.81516,0.80167,0.76547,0.77916,0.78076,0.81510,0.77915,0.75711,0.79028,0.74845,0.77811,0.79507,0.81097,0.81884,0.75075,0.81188,0.78765,0.75630,0.73333,0.77817,0.75413,0.72018,0.80115,0.76882,0.77417,0.77071,0.75009,0.75460,0.73067,0.72602,0.79306,0.72790,0.76867,0.75718,0.77531,0.79073,0.74933,0.73330,0.76873,0.79627,0.72248,0.73294,0.76113,0.80052,0.71858,0.75586,0.78468,0.74714,0.76629,0.75675,0.73460,0.78654,0.76198,0.78929,0.77042,0.78602
0.79259,0.77722,0.77002,0.82526,0.77525,0.79000,1.00000,0.79387,0.75601,0.81856,0.76733,0.81515,0.81316,0.74856,0.79066,0.81712,0.79496,0.77676,0.79213,0.80435,0.79252,0.78214,0.77333,0.76762,0.79051,0.78849,0.79017,0.82068,0.78626,0.77804,0.82055,0.78738,0.80803,0.73598,0.78049,0.80763,0.77081,0.78023,0.78658,0.81731,0.78416,0.75972,0.78983,0.80335,0.81235,0.76798,0.79976,0.81520,0.81050,0.80945,0.75414,0.77482,0.76350,0.80638,0.77337,0.79611,0.79260,0.73413,0.76015,0.78635,0.76558,0.80677,0.77098,0.78576,0.78066,0.77354,0.75220,0.80120,0.76880,0.81805,0.80861,0.79234,0.81681,0.79098,0.79977,0.74693,0.78430,0.81486,0.77675,0.77385,0.77782,0.77147,0.78641,0.78452,0.81860,0.76999,0.79836
0.78771,0.76864,0.78097,0.79551,0.74823,0.75008,0.79387,1.00000,0.72260,0.77937,0.79781,0.80850,0.80488,0.74145,0.77535,0.77901,0.79721,0.77422,0.77042,0.76207,0.79003,0.73317,0.72885,0.77433,0.77005,0.80493,0.78611,0.79969,0.78155,0.75796,0.77413,0.75557,0.78939,0.73615,0.82010,0.75810,0.77531,0.73336,0.75058,0.78491,0.74815,0.74697,0.78085,0.78680,0.77681,0.74836,0.77253,0.77604,0.77352,0.75960,0.74579,0.73310,0.76044,0.78404,0.74424,0.73281,0.76679,0.73600,0.73211,0.76011,0.70224,0.74247,0.73323,0.75674,0.74372,0.77522,0.80215,0.73728,0.72558,0.79685,0.77479,0.70950,0.74057,0.76910,0.75354,0.72584,0.75746,0.76175,0.74323,0.76639,0.73511,0.74242,0.72086,0.70040,0.77912,0.72180,0.74054
0.76165,0.72598,0.78365,0.76905,0.73549,0.74319,0.75601,0.72260,1.00000,0.78380,0.76190,0.77277,0.76319,0.76319,0.73917,0.77891,0.80406,0.75780,0.75271,0.76241,0.79907,0.70547,0.76008,0.69132,0.75378,0.76225,0.76897,0.77925,0.74658,0.76102,0.74571,0.80285,0.76413,0.76308,0.73867,0.80914,0.75910,0.76301,0.73726,0.79432,0.78499,0.77438,0.77201,0.75826,0.78342,0.77595,0.76831,0.77579,0.74909,0.77966,0.74288,0.80145,0.73888,0.76498,0.75481,0.76088,0.74893,0.76302,0.77051,0.77280,0.72700,0.76933,0.71561,0.75817,0.73268,0.74377,0.69933,0.74000,0.75488,0.74367,0.74420,0.74321,0.73402,0.73908,0.73343,0.78314,0.73535,0.75982,0.72826,0.71027,0.74172,0.70707,0.76841,0.73290,0.79282,0.76761,0.79383
0.76687,0.77535,0.77828,0.77394,0.77445,0.80668,0.81856,0.77937,0.78380,1.00000,0.75603,0.78269,0.77350,0.76157,0.78069,0.79972,0.82285,0.79166,0.77149,0.77551,0.80135,0.77958,0.74965,0.76056,0.75540,0.80219,0.81691,0.78797,0.79926,0.78628,0.80563,0.81738,0.82276,0.77400,0.80950,0.78932,0.78028,0.78749,0.75438,0.83846,0.80704,0.80839,0.78792,0.77278,0.80695,0.77364,0.79669,0.80571,0.76735,0.78912,0.77062,0.75693,0.78230,0.81474,0.77653,0.79331,0.77316,0.75436,0.78072,0.79469,0.74286,0.77749,0.75360,0.76407,0.74531,0.77316,0.79169,0.77047,0.77057,0.81123,0.77427,0.77226,0.79854,0.79089,0.78613,0.77407,0.77568,0.77411,0.74271,0.79311,0.75657,0.76482,0.81264,0.75982,0.81090,0.80134,0.77898
